PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,LATITUDE,LONGITUDE,MEDIAN_INCOME,GROWTH,POP_SIZE,POP_AGE,BLACK_POP,IMMIGRANTS,POP_GROWTH
1,Marianna,7,32446,299900.0,4.0,2.0,2120.0,54450.0,2005.0,1.0,30.755155,-85.1733129,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
6,Cottondale,7,32431,69900.0,3.0,2.0,980.0,69260.0,1987.0,1.0,30.7869424,-85.4349984,1780.0,-3058.0,4412.0,46.8,0.124206709,0.0,0.0
1,Chipley,7,32428,280000.0,3.0,2.0,1801.0,36000.0,1923.0,1.0,30.7761448,-85.5394746,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Chipley,7,32428,139900.0,3.0,2.0,1823.0,17860.0,1975.0,1.0,30.7698774,-85.5422096,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
6,Sneads,7,32460,199000.0,3.0,2.0,1850.0,60984.0,1996.0,1.0,30.8314017,-85.0258227,1690.0,-19050.0,5891.0,40.4,0.289764047,34.0,0.0
6,Port St. Joe,7,32456,259000.0,2.0,2.0,1152.0,11587.0,2012.0,1.0,29.7881818,-85.296403,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Panama City,7,32404,385000.0,5.0,3.0,3000.0,29969.0,1978.0,1.0,30.1546671,-85.5786763,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,200000.0,3.0,2.0,1670.0,21840.0,1984.0,1.0,30.1645647,-85.5691499,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,298000.0,3.0,2.0,1444.0,0.0,1998.0,1.0,30.158359,-85.5613105,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,362900.0,4.0,3.0,2670.0,7841.0,2006.0,1.0,30.2326849,-85.5970008,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Chipley,7,32428,259900.0,3.0,2.0,1881.0,52272.0,1981.0,1.0,30.7623503,-85.5723658,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Sneads,7,32460,287500.0,2.0,2.0,2058.0,16988.0,1962.0,1.0,30.8600383,-84.9452747,1690.0,-19050.0,5891.0,40.4,0.289764047,34.0,0.0
6,Fountain,7,32438,150000.0,3.0,2.0,1152.0,283140.0,1998.0,1.0,30.540452,-85.4083035,1756.0,-17536.0,4920.0,39,0.017073171,0.0,0.0
1,Marianna,7,32448,145000.0,3.0,1.0,1092.0,17468.0,1956.0,1.0,30.7458587,-85.1874411,3349.0,-3903.0,7524.0,43.3,0.43328017,0.0,0.0
1,Alford,7,32420,385000.0,7.0,3.5,3935.0,290110.0,1925.0,1.0,30.656785,-85.3910889,1178.0,-6950.0,2275.0,56.4,0.003076923,0.0,0.0
3,Mexico Beach,7,32456,1450000.0,3.0,3.0,2315.0,0.0,2007.0,1.0,29.953041,-85.425287,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Sneads,7,32460,73000.0,2.0,1.0,624.0,3311.0,1958.0,1.0,30.8608836,-84.9451527,1690.0,-19050.0,5891.0,40.4,0.289764047,34.0,0.0
1,Chipley,7,32428,146000.0,5.0,1.5,2425.0,25700.0,1982.0,1.0,30.7697785,-85.5262803,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
3,Mexico Beach,7,32456,525000.0,1.0,2.0,1093.0,0.0,2007.0,1.0,29.953041,-85.425287,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Marianna,7,32446,325000.0,4.0,2.5,2405.0,19994.0,1957.0,1.0,30.7774814,-85.2209302,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Hosford,7,32334,259000.0,3.0,2.0,1962.0,20996.0,1960.0,1.0,30.386826,-84.798723,581.0,506.0,1494.0,40.8,0,1.0,0.0
6,Fountain,7,32438,94000.0,3.0,2.0,1152.0,217800.0,1968.0,1.0,30.530165,-85.4544978,1756.0,-17536.0,4920.0,39,0.017073171,0.0,0.0
1,Panama City,7,32404,341466.0,4.0,3.0,2005.0,7405.0,2021.0,1.0,30.2168591,-85.5860887,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
3,Panama City,7,32401,269000.0,2.0,2.0,929.0,0.0,2007.0,1.0,29.943065,-85.399877,8804.0,1851.0,19208.0,44.1,0.245730945,328.0,0.0
6,Grand Ridge,7,32442,224900.0,3.0,2.0,2049.0,40511.0,2004.0,1.0,30.721277,-84.9967532,1396.0,-8403.0,3568.0,40.1,0.097253363,30.0,0.0
1,Mexico Beach,7,32456,749000.0,3.0,2.5,1872.0,8712.0,2007.0,1.0,29.944789,-85.407306,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Marianna,7,32446,59900.0,2.0,1.0,1274.0,24394.0,1945.0,1.0,30.7844454,-85.2465947,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Panama City,7,32404,620000.0,5.0,3.0,3038.0,8364.0,2018.0,1.0,30.2409775,-85.598744,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,342500.0,4.0,2.0,1768.0,6534.0,2018.0,1.0,30.2417384,-85.5971914,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,600000.0,4.0,2.5,3178.0,52620.0,2009.0,1.0,30.247432,-85.5513387,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Mexico Beach,7,32456,599000.0,4.0,2.0,1768.0,10019.0,2020.0,1.0,29.8549626,-85.3361083,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Port St. Joe,7,32456,459000.0,3.0,2.0,1601.0,11761.0,2019.0,1.0,29.9130123,-85.3706835,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
3,Mexico Beach,7,32456,549000.0,1.0,2.0,1006.0,0.0,2007.0,1.0,29.9371981,-85.4020032,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Port St. Joe,7,32456,599000.0,3.0,2.0,2092.0,28750.0,2017.0,1.0,29.779331,-85.280171,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Youngstown,7,32466,479900.0,3.0,2.0,1998.0,30056.0,1975.0,1.0,30.315767,-85.57735,2019.0,48.0,5718.0,38.5,0.031129766,59.0,0.0
8,Sneads,7,32460,999000.0,4.0,3.5,3140.0,3404214.0,1973.0,1.0,30.725416,-84.9430994,1690.0,-19050.0,5891.0,40.4,0.289764047,34.0,0.0
1,Marianna,7,32446,179000.0,4.0,2.0,1271.0,16117.0,1957.0,1.0,30.7792462,-85.2232564,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Marianna,7,32446,134900.0,2.0,1.0,840.0,5227.0,1942.0,1.0,30.7837704,-85.2379401,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
6,Youngstown,7,32466,170000.0,1.0,1.0,944.0,435600.0,2011.0,1.0,30.4271555,-85.4341521,2019.0,48.0,5718.0,38.5,0.031129766,59.0,0.0
1,Fountain,7,32438,130000.0,1.0,1.0,792.0,14810.0,2006.0,1.0,30.4361518,-85.3871418,1756.0,-17536.0,4920.0,39,0.017073171,0.0,0.0
1,Marianna,7,32446,395000.0,5.0,2.5,4660.0,15682.0,1930.0,1.0,30.7770358,-85.2258658,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Panama City,7,32404,290000.0,4.0,2.0,1789.0,6098.0,2020.0,1.0,30.256862,-85.5276351,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,309900.0,4.0,2.0,1787.0,39148.0,2021.0,1.0,30.253884,-85.526523,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Lynn Haven,7,32444,649000.0,4.0,3.0,2716.0,13580.0,2020.0,1.0,30.236031,-85.600947,7600.0,-12315.0,21148.0,35.1,0.070124834,545.0,0.0
1,Marianna,7,32446,219000.0,3.0,2.0,1998.0,17468.0,1945.0,1.0,30.7771161,-85.2311044,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Alford,7,32420,110000.0,2.0,2.0,1555.0,87120.0,1960.0,1.0,30.671448,-85.441493,1178.0,-6950.0,2275.0,56.4,0.003076923,0.0,0.0
2,Mexico Beach,7,32410,299000.0,3.0,2.0,1404.0,1307.0,2005.0,1.0,29.9430129,-85.3980939,279.0,-1208.0,517.0,58.3,0.01934236,13.0,0.0
1,Sneads,7,32460,295000.0,3.0,1.5,1455.0,16553.0,1975.0,1.0,30.8622036,-84.9445835,1690.0,-19050.0,5891.0,40.4,0.289764047,34.0,0.0
1,Chipley,7,32428,70000.0,3.0,1.0,1304.0,76230.0,1990.0,1.0,30.5912283,-85.4762503,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Chipley,7,32428,105000.0,2.0,1.0,858.0,217800.0,1994.0,1.0,30.6604655,-85.5637331,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Chipley,7,32428,209999.0,3.0,2.0,1392.0,65340.0,1986.0,1.0,30.7048903,-85.485948,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Port St. Joe,7,32456,439900.0,3.0,2.0,1200.0,11326.0,2014.0,1.0,29.8948869,-85.352634,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
2,Mexico Beach,7,32456,730000.0,3.0,2.5,1100.0,1742.0,2001.0,1.0,29.9486898,-85.4194406,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
6,Marianna,7,32448,319900.0,2.0,2.0,936.0,1704067.0,2020.0,1.0,30.6289816,-85.102725,3349.0,-3903.0,7524.0,43.3,0.43328017,0.0,0.0
1,Marianna,7,32448,199900.0,3.0,2.0,1193.0,21780.0,1950.0,1.0,30.6213912,-85.1506304,3349.0,-3903.0,7524.0,43.3,0.43328017,0.0,0.0
6,Fountain,7,32438,350000.0,5.0,3.0,3760.0,1306800.0,1988.0,1.0,30.4662153,-85.4591184,1756.0,-17536.0,4920.0,39,0.017073171,0.0,0.0
6,Youngstown,7,32466,125900.0,4.0,3.0,2356.0,43560.0,2006.0,1.0,30.3758651,-85.530447,2019.0,48.0,5718.0,38.5,0.031129766,59.0,0.0
3,Mexico Beach,7,32456,699000.0,3.0,3.0,1917.0,0.0,2007.0,1.0,29.9372235,-85.4021381,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
6,Marianna,7,32446,149900.0,4.0,3.0,2160.0,165528.0,1997.0,1.0,30.7352135,-85.0931177,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Marianna,7,32446,445000.0,3.0,2.0,2055.0,116305.0,2018.0,1.0,30.7780667,-85.1659003,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Marianna,7,32446,599000.0,3.0,4.0,3803.0,100188.0,1990.0,1.0,30.761895,-85.180175,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Marianna,7,32446,189900.0,3.0,1.0,2001.0,34848.0,1972.0,1.0,30.8023144,-85.1846478,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Marianna,7,32446,599000.0,3.0,4.5,3799.0,65340.0,1986.0,1.0,30.7619576,-85.1764896,3916.0,-8700.0,11161.0,41,0.237523519,43.0,0.0
1,Chipley,7,32428,439999.0,4.0,2.5,2619.0,386377.0,2006.0,1.0,30.8263584,-85.5593002,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Chipley,7,32428,349000.0,3.0,3.0,2527.0,26136.0,1947.0,1.0,30.7811392,-85.5427325,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Chipley,7,32428,335000.0,3.0,2.0,1740.0,23305.0,1936.0,1.0,30.7879921,-85.5394545,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Mexico Beach,7,32456,789000.0,3.0,2.0,1806.0,0.0,2005.0,1.0,29.949619,-85.419822,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Chipley,7,32428,224000.0,3.0,2.5,1533.0,22433.0,1946.0,1.0,30.7842499,-85.5420085,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Port St. Joe,7,32456,695000.0,3.0,2.0,1892.0,9583.0,1981.0,1.0,29.9124369,-85.3739102,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Mexico Beach,7,32456,519900.0,3.0,2.0,1542.0,27704.0,1989.0,1.0,29.931543,-85.389714,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Panama City,7,32404,515000.0,3.0,3.0,2377.0,59242.0,1999.0,1.0,30.269533,-85.5885024,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,320000.0,4.0,2.0,2093.0,5663.0,2021.0,1.0,30.237437,-85.584635,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,495000.0,5.0,3.0,3173.0,8973.0,2021.0,1.0,30.234933,-85.583076,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Panama City,7,32404,445000.0,4.0,3.5,2838.0,9148.0,2021.0,1.0,30.23507,-85.583585,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
6,Panama City,7,32404,157900.0,3.0,2.0,1176.0,12415.0,1989.0,1.0,30.2572863,-85.5262803,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
6,Chipley,7,32428,279900.0,4.0,3.0,2280.0,105851.0,2010.0,1.0,30.7075731,-85.5462167,5936.0,-1795.0,17578.0,40.4,0.139151212,87.0,0.0
1,Panama City,7,32404,385900.0,3.0,2.5,2162.0,6970.0,2018.0,1.0,30.2394023,-85.5950434,14273.0,-2878.0,39832.0,38.9,0.115861619,1052.0,0.0
1,Marianna,7,32448,79900.0,2.0,1.0,828.0,10890.0,1957.0,1.0,30.6144668,-85.1018295,3349.0,-3903.0,7524.0,43.3,0.43328017,0.0,0.0
3,Mexico Beach,7,32456,599000.0,2.0,2.0,1599.0,0.0,2007.0,1.0,29.9371981,-85.4020032,3655.0,-15246.0,8088.0,54,0.081973294,48.0,0.0
1,Campbellton,7,32426,117900.0,5.0,3.0,3206.0,52272.0,1987.0,1.0,30.9518644,-85.3954905,294.0,-8957.0,802.0,54.8,0.788029925,0.0,0.0
1,Ramey,2,16671,95000.0,3.0,2.5,1859.0,91040.0,1920.0,1.0,40.805361,-78.393403,170.0,-191.0,424.0,45.4,0,0.0,0.0
1,Jersey Shore,2,17740,589900.0,4.0,3.5,4425.0,121967.0,2005.0,1.0,41.2029381,-77.3201384,4575.0,4466.0,11885.0,44.1,0.004291123,24.0,0.0
1,Montoursville,2,17754,289900.0,4.0,2.5,1840.0,30491.0,1972.0,1.0,41.3284228,-76.9189976,4976.0,4182.0,12285.0,44.8,0.006674807,152.0,0.0
1,Hughesville,2,17737,129900.0,3.0,1.5,1640.0,10019.0,1901.0,1.0,41.2390979,-76.7207779,2736.0,1859.0,6617.0,44.7,0.002720266,19.0,0.0
1,Williamsport,2,17701,419900.0,4.0,3.5,3398.0,8276.0,1918.0,1.0,41.2492991,-77.016526,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Selinsgrove,2,17870,319000.0,5.0,3.0,1584.0,16552.0,1976.0,1.0,40.8341567,-76.8405857,5295.0,3626.0,14770.0,39.6,0.023561273,96.0,0.0
1,Blanchard,2,16826,160000.0,1.0,1.0,480.0,922600.0,1993.0,1.0,41.0532242,-77.5855489,187.0,-732.0,383.0,58,0,0.0,0.0
6,Catawissa,2,17820,249000.0,3.0,2.0,1352.0,217800.0,2015.0,1.0,40.8626545,-76.3803462,2140.0,642.0,5328.0,47.8,0.001501502,17.0,0.0
1,Wetmore-town,9,16735,398000.0,3.0,3.5,2288.0,95396.0,1997.0,1.0,41.6431582,-78.8341721,2531.0,1900.0,6158.0,44.7,0.0084443,29.0,0.0
1,Ranshaw,2,17866,65000.0,2.0,1.0,980.0,1742.0,1920.0,1.0,40.7854912,-76.519266,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Mifflintown,2,17059,375000.0,3.0,2.5,2106.0,104979.0,2004.0,1.0,40.593061,-77.367736,3016.0,1668.0,7861.0,44.7,0.001144893,9.0,0.0
1,Catawissa,2,17820,299500.0,4.0,2.0,2560.0,24393.0,1998.0,2.0,40.8453371,-76.4097329,2140.0,642.0,5328.0,47.8,0.001501502,17.0,0.0
1,Pottsville,2,17901,71900.0,4.0,1.5,0.0,3049.0,1907.0,2.0,40.6850946,-76.2009295,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Lykens,2,17048,149900.0,4.0,2.0,1452.0,6970.0,1900.0,2.0,40.5649047,-76.7009456,1458.0,817.0,3766.0,41.1,0.003451938,42.0,0.0
2,Ashland,2,17921,24900.0,3.0,1.5,1112.0,3049.0,1907.0,2.0,40.7803384,-76.3474203,2419.0,107.0,6836.0,44.9,0.139262727,29.0,0.0
4,Bloomsburg,2,17815,209900.0,4.0,2.0,1800.0,5662.0,1900.0,2.0,41.0012408,-76.4436325,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Berwick,2,18603,150000.0,2.0,1.0,1474.0,7405.0,1906.0,2.0,41.0560205,-76.2622814,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Kane-borough,9,16735,75000.0,4.0,1.0,1905.0,9000.0,1920.0,2.0,41.6603872,-78.7985061,2531.0,1900.0,6158.0,44.7,0.0084443,29.0,0.0
1,Milton,2,17847,179000.0,3.0,1.0,1750.0,43560.0,1972.0,2.0,40.9626524,-76.8058114,4853.0,4567.0,11606.0,43.2,0.005255902,22.0,0.0
1,Beech Creek,2,16822,179900.0,2.0,1.0,910.0,44431.0,1954.0,2.0,41.0812307,-77.5561876,743.0,701.0,1865.0,46.3,0.004825737,0.0,0.0
1,Thompsontown,2,17094,240000.0,3.0,1.5,1332.0,0.0,1971.0,2.0,40.5741358,-77.2393253,920.0,-2215.0,2469.0,37.2,0.006885379,94.0,0.0
1,Lock Haven,2,17745,162908.0,2.0,1.0,1620.0,9147.0,1975.0,2.0,41.1294624,-77.472717,7037.0,6889.0,17792.0,36.6,0.020008993,172.0,0.0
1,Auburn,2,17922,725000.0,3.0,2.0,1560.0,21780.0,1983.0,2.0,40.5909439,-76.1792569,1878.0,-1413.0,5047.0,42.5,0.001188825,0.0,0.0
1,Coal Township,2,17866,34900.0,2.0,1.0,624.0,871.0,1950.0,2.0,40.7867447,-76.5673136,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Mifflinburg,2,17844,209000.0,2.0,1.0,1549.0,13939.0,1930.0,2.0,40.870261,-77.0533657,3801.0,-10916.0,10113.0,36,0.002768714,26.0,0.0
1,Hazleton,2,18201,125000.0,3.0,1.0,2070.0,6098.0,1940.0,2.0,40.9697148,-75.9756463,11586.0,11116.0,31258.0,37.5,0.064367522,219.0,0.0
4,Williamsport,2,17701,109900.0,5.0,2.5,2176.0,4791.0,1901.0,2.0,41.2424821,-77.0409971,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
2,Mahanoy City,2,17948,85000.0,7.0,2.0,2837.0,1742.0,1910.0,2.0,40.8108925,-76.1423005,1686.0,-14384.0,4203.0,39.4,0.002141328,38.0,0.0
1,Auburn,2,17922,325000.0,3.0,2.5,0.0,32670.0,1991.0,3.0,40.5984163,-76.1798456,1878.0,-1413.0,5047.0,42.5,0.001188825,0.0,0.0
6,Middleburg,2,17842,189900.0,3.0,2.0,1080.0,50965.0,2001.0,3.0,40.841082,-77.03026,3259.0,3259.0,8390.0,42.4,0.002741359,19.0,0.0
1,Liverpool,2,17045,189000.0,3.0,2.0,1188.0,150718.0,1996.0,3.0,40.6170161,-76.9575322,1337.0,1029.0,3623.0,42.6,0.031741651,26.0,0.0
1,Williamstown,2,17098,155000.0,3.0,1.5,1247.0,7840.0,1900.0,3.0,40.581968,-76.61753,987.0,871.0,2376.0,40.2,0.027356902,5.0,0.0
1,Williamsport,2,17701,135000.0,3.0,2.0,1180.0,12632.0,1946.0,3.0,41.2621104,-77.0417712,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,North Bend,2,17760,160000.0,1.0,0.0,1536.0,94089.0,2003.0,3.0,41.3659693,-77.722399,241.0,-97.0,607.0,43,0,2.0,0.0
4,Williamsport,2,17701,95000.0,6.0,2.0,3324.0,6534.0,1905.0,3.0,41.2447578,-77.0235664,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Middleburg,2,17842,265000.0,5.0,2.0,1048.0,13503.0,1981.0,3.0,40.7995085,-76.967209,3259.0,3259.0,8390.0,42.4,0.002741359,19.0,0.0
2,Hamburg,2,19526,159999.0,5.0,2.0,2100.0,3484.0,1912.0,3.0,40.5580539,-75.982222,4728.0,4212.0,11203.0,44.4,0.014638936,54.0,0.0
1,Cressona,2,17929,124900.0,3.0,1.5,1428.0,5663.0,1920.0,3.0,40.6284227,-76.1880417,526.0,-405.0,1239.0,43,0.005649718,7.0,0.0
1,Bloomsburg,2,17815,225000.0,4.0,3.5,1600.0,12196.0,1993.0,3.0,40.9980891,-76.4120836,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
6,Harveys Lake,2,18618,115000.0,2.0,1.0,1046.0,0.0,1975.0,3.0,41.3778095,-76.0511348,1569.0,-519.0,3627.0,44.8,0.004411359,26.0,0.0
1,Port Trevorton,2,17864,179900.0,3.0,2.0,900.0,314938.0,1940.0,3.0,40.722622,-76.872378,674.0,674.0,2203.0,32.3,0.001361779,3.0,0.0
1,Milton,2,17847,324900.0,3.0,3.0,2256.0,43560.0,1915.0,3.0,40.969064,-76.851533,4853.0,4567.0,11606.0,43.2,0.005255902,22.0,0.0
1,Williamsport,2,17701,265000.0,3.0,1.5,1668.0,106722.0,1958.0,4.0,41.256645,-77.0592572,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Mifflintown,2,17059,274900.0,3.0,2.0,1568.0,189050.0,1988.0,4.0,40.6032871,-77.3417524,3016.0,1668.0,7861.0,44.7,0.001144893,9.0,0.0
1,Northumberland,2,17857,139900.0,3.0,1.0,1741.0,4791.0,1900.0,4.0,40.8961969,-76.8008428,3273.0,378.0,7707.0,46.6,0.027896717,0.0,0.0
1,Hanover Township,2,18706,149000.0,3.0,2.5,1640.0,0.0,1950.0,4.0,41.2250597,-75.9177668,6792.0,-408.0,16113.0,38.9,0.014770682,199.0,0.0
1,Atlas,2,17851,39900.0,3.0,1.0,1100.0,0.0,1920.0,4.0,40.7996982,-76.4271923,3343.0,-398.0,7387.0,48.4,0.010017598,39.0,0.0
6,Bloomsburg,2,17815,100000.0,3.0,2.0,1216.0,10018.0,2012.0,4.0,41.0162597,-76.3797245,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Selinsgrove,2,17870,349900.0,4.0,2.5,2560.0,13503.0,2004.0,4.0,40.8042839,-76.8786269,5295.0,3626.0,14770.0,39.6,0.023561273,96.0,0.0
1,Williamsport,2,17701,229900.0,3.0,1.5,1928.0,9147.0,1958.0,4.0,41.2575425,-76.97729,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Hazleton,2,18201,255000.0,2.0,1.0,1040.0,6534.0,1950.0,4.0,40.9719504,-75.9774604,11586.0,11116.0,31258.0,37.5,0.064367522,219.0,0.0
1,Orangeville,2,17859,179000.0,3.0,1.5,1816.0,87120.0,1900.0,4.0,41.130557,-76.303146,1084.0,-4741.0,2737.0,49,0.003288272,29.0,0.0
1,Orwigsburg,2,17961,159900.0,3.0,1.0,1288.0,12196.0,1927.0,4.0,40.6198452,-76.0527665,2866.0,188.0,6781.0,48.8,0.00339183,80.0,0.0
1,Williamsport,2,17701,99900.0,2.0,1.5,1117.0,0.0,1988.0,4.0,41.259961,-76.9636648,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Eldred-borough,9,16731,74900.0,2.0,2.0,1284.0,5227.0,1925.0,4.0,41.9574443,-78.3829665,1056.0,492.0,2400.0,49.8,0.002916667,4.0,0.0
1,Montoursville,2,17754,139900.0,3.0,1.0,1232.0,14810.0,1969.0,5.0,41.2699157,-76.9306808,4976.0,4182.0,12285.0,44.8,0.006674807,152.0,0.0
1,Port Carbon,2,17965,125000.0,3.0,1.0,1382.0,4792.0,1910.0,5.0,40.7030268,-76.1601006,829.0,-10.0,1853.0,47.4,0,7.0,0.0
1,Sunbury,2,17801,239000.0,4.0,2.0,2376.0,47044.0,1948.0,5.0,40.8589273,-76.7471112,6588.0,3794.0,16165.0,43.7,0.011382617,20.0,0.0
1,Muncy Valley,2,17758,239900.0,4.0,2.0,3456.0,130680.0,1958.0,5.0,41.3617476,-76.5059882,423.0,-521.0,1031.0,48.9,0.085354025,8.0,0.0
1,Berwick,2,18603,125000.0,2.0,2.0,1184.0,4356.0,1900.0,5.0,41.063385,-76.2310043,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
2,Williamsport,2,17701,179900.0,2.0,1.5,1064.0,3049.0,1989.0,5.0,41.2611357,-77.055738,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Blanchard,2,16826,159000.0,3.0,1.5,1312.0,14810.0,1973.0,5.0,41.062961,-77.597411,187.0,-732.0,383.0,58,0,0.0,0.0
1,Milton,2,17847,234900.0,3.0,2.0,1966.0,14810.0,1965.0,5.0,41.0125358,-76.8336924,4853.0,4567.0,11606.0,43.2,0.005255902,22.0,0.0
1,Bloomsburg,2,17815,274900.0,5.0,3.0,1248.0,99316.0,1991.0,5.0,41.005971,-76.502159,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Cogan Station,2,17728,129900.0,1.0,1.5,1235.0,23522.0,1901.0,6.0,41.345556,-77.083974,2001.0,1920.0,4682.0,50.4,0.007475438,6.0,0.0
2,Mill Hall,2,17751,129500.0,2.0,1.5,1170.0,3484.0,1991.0,6.0,41.10447,-77.498057,2727.0,2693.0,7311.0,41.8,0.007659691,75.0,0.0
1,Williamsport,2,17701,228500.0,3.0,2.0,1458.0,6098.0,1926.0,6.0,41.2506885,-76.9683341,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Bloomsburg,2,17815,174900.0,3.0,1.5,1588.0,9147.0,1900.0,7.0,40.9979165,-76.4602175,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Bloomsburg,2,17815,225000.0,3.0,2.0,1232.0,0.0,1987.0,7.0,40.9954787,-76.418412,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,E Mahoning/marion Ctr,2,15759,85000.0,4.0,2.0,1656.0,21780.0,1904.0,7.0,40.7616204,-78.9809419,1062.0,677.0,2900.0,45.2,0.002068966,0.0,0.0
1,Woodward,2,16882,240000.0,3.0,3.0,2132.0,69696.0,1989.0,8.0,40.9025309,-77.3256447,182.0,-1241.0,520.0,42.2,0,0.0,0.0
1,Gordon,2,17936,119900.0,3.0,1.0,2306.0,10890.0,1907.0,8.0,40.7512037,-76.33744,377.0,9.0,1087.0,33,0,0.0,0.0
1,S. Williamsport,2,17702,122000.0,3.0,1.0,1248.0,6098.0,1935.0,8.0,41.2255106,-77.0052222,4258.0,-162.0,10500.0,42.2,0.021047619,208.0,0.0
